id_pista,fecha_carrera,numero_carrera,id_caballo,distancia,tipo_terreno,condicion_de_la_pista,distancia_en_pies,tipo_carrera,dinero_dos_decimales_USD,hora_de_carrera,peso_llevado,jockey,posibilidades_de_ganar,posicion
AQU,22/02/2019,2,17,600,D,1,44,CLM,25000,122,119,Silvestre Gonzalez,185,3
AQU,17/02/2019,4,17,900,D,3,96,AOC,67000,230,121,Manuel Franco,45,1
AQU,12/01/2019,2,7,550,D,3,54,CLM,32000,100,125,Luis R. Reyes,275,1
AQU,03/03/2019,6,6,600,D,3,48,CLM,46000,327,123,Luis R. Reyes,480,4
BEL,18/05/2019,10,11,650,D,3,40,AOC,70000,457,114,Benjamin Hernandez,440,5
BEL,15/06/2019,2,5,600,D,3,54,AOC,70000,207,121,Irad Ortiz Jr.,330,6
BEL,06/09/2019,3,6,700,D,4,44,CLM,50000,404,123,Luis Saez,350,1
BEL,20/09/2019,2,2,600,D,3,63,CLM,55000,332,123,Luis Saez,400,1
SAR,01/08/2019,2,17,600,D,3,52,STR,60000,136,124,Luis Saez,330,2
AQU,23/02/2019,9,9,600,D,3,45,CLM,25000,457,114,Reylu Gutierrez,235,3
AQU,02/11/2019,5,6,600,D,3,40,CLM,28000,207,122,Harry Hernandez,365,7
AQU,17/11/2019,3,1,800,D,3,54,CLM,36000,102,122,Hector Rafael Diaz Jr.,3325,9
BEL,30/06/2019,3,1,650,D,3,54,CLM,36000,234,123,Jose L. Ortiz,275,4
BEL,14/09/2019,1,2,600,D,3,63,CLM,28000,100,123,Dylan Davis,420,4
SAR,04/08/2019,2,7,650,D,3,72,CLM,34000,136,122,Kendrick Carmouche,1440,6
AQU,10/03/2019,5,7,600,D,4,50,WCL,40000,338,119,Kendrick Carmouche,155,4
AQU,31/12/2019,2,5,650,D,4,50,CLM,31000,1258,120,Reylu Gutierrez,770,2
BEL,09/05/2019,8,5,1100,D,3,36,STK,100000,646,123,Joel Rosario,120,2
BEL,07/09/2019,8,8,1200,D,3,72,STK,300000,443,122,Javier Castellano,360,4
SAR,01/08/2019,9,8,1400,D,3,63,STK,100000,551,122,Joel Rosario,105,3
AQU,09/02/2019,5,3,600,D,3,50,ALW,70000,301,122,Dylan Davis,550,3
AQU,03/03/2019,8,2,700,D,3,45,ALW,70000,428,120,Dylan Davis,450,1
BEL,12/05/2019,7,2,600,D,4,48,AOC,85000,445,123,Dylan Davis,460,5
BEL,30/05/2019,6,1,600,D,1,48,CLM,55000,542,125,Dylan Davis,500,7
AQU,09/11/2019,8,10,800,T,2,20,STK,150000,320,121,Jose Lezcano,480,6
BEL,22/09/2019,7,5,900,I,2,189,STK,125000,410,124,Jose Lezcano,310,2
SAR,12/07/2019,9,7,800,I,6,78,STK,150000,551,124,Jose Lezcano,500,8
SAR,03/08/2019,7,7,850,I,2,27,STK,100000,432,124,Jose Lezcano,345,7
AQU,15/02/2019,8,3,600,D,3,45,CLM,28000,441,115,Joey R. Martinez,6600,6
AQU,09/03/2019,6,2,650,D,3,32,CLM,28000,307,115,Benjamin Hernandez,11200,9
BEL,02/06/2019,5,5,600,T,2,153,CLM,39000,344,116,Benjamin Hernandez,5900,3
SAR,30/08/2019,4,3,600,D,3,48,AOC,98000,238,122,Luis Saez,530,5
BEL,18/09/2019,1,8,1800,M,2,0,STK,75000,302,153,William McCarthy,55,1
SAR,14/08/2019,1,7,1650,M,2,32,ALW,65000,1250,156,William McCarthy,140,1
AQU,11/01/2019,6,5,550,D,3,60,CLM,46000,327,126,Junior Alvarado,40,1
AQU,18/02/2019,8,5,600,D,3,54,STK,100000,430,120,Junior Alvarado,145,1
BEL,07/07/2019,8,1,850,D,3,45,STK,100000,418,124,Irad Ortiz Jr.,385,3
SAR,16/08/2019,8,8,900,D,3,81,AOC,80000,446,125,Andre Shivnarine Worrie,920,5
BEL,17/05/2019,5,1,800,D,3,52,AOC,85000,338,122,Jose Lezcano,920,4
SAR,11/08/2019,10,5,850,I,2,40,MCL,48000,555,124,Samuel Jimenez,10425,11
SAR,30/08/2019,3,5,550,T,2,24,MCL,48000,209,124,Samuel Jimenez,10675,5
SAR,02/09/2019,4,7,900,D,4,80,CLM,52000,209,124,Jose L. Ortiz,195,2
BEL,16/05/2019,7,7,1000,I,6,90,AOC,90000,614,122,Javier Castellano,210,3
BEL,04/07/2019,4,1,850,I,2,90,AOC,85000,313,122,Jose Lezcano,260,2
AQU,25/01/2019,8,2,700,D,1,44,STK,100000,401,122,Dylan Davis,380,5
SAR,15/08/2019,1,6,850,T,2,96,CLM,52000,102,123,Luis R. Reyes,1980,5
AQU,05/04/2019,8,6,700,D,3,44,STK,150000,516,118,Dylan Davis,1230,4
AQU,01/01/2019,1,2,650,D,5,36,AOC,80000,1220,120,Junior Alvarado,295,3
AQU,20/01/2019,7,2,900,D,4,101,STK,100000,339,119,Junior Alvarado,690,3
BEL,02/05/2019,4,1,800,D,3,52,AOC,85000,308,122,Junior Alvarado,135,2
AQU,18/02/2019,3,7,800,D,3,54,MCL,33000,153,121,Hector Rafael Diaz Jr.,520,1
AQU,03/03/2019,6,4,600,D,3,48,CLM,46000,327,119,Hector Rafael Diaz Jr.,5600,7
AQU,21/11/2019,2,4,800,D,3,54,CLM,28000,119,124,Eric Cancel,470,3
BEL,08/09/2019,2,6,800,D,3,78,CLM,28000,133,124,Eric Cancel,2370,3
AQU,13/01/2019,3,2,650,D,3,45,CLM,42000,157,118,Reylu Gutierrez,800,4
AQU,16/02/2019,8,4,600,D,3,48,STK,100000,442,124,Michael J. Luzzi,1950,7
AQU,17/04/2019,7,1,600,O,1,60,AOC,70000,442,124,Manuel Franco,210,5
AQU,03/11/2019,6,3,600,O,1,64,AOC,70000,223,120,Joe Bravo,2270,6
AQU,05/12/2019,5,9,600,D,1,36,CLM,46000,216,120,Dylan Davis,175,9
BEL,07/07/2019,7,1,700,T,2,90,AOC,70000,347,121,Irad Ortiz Jr.,1370,4
BEL,29/09/2019,3,2,850,D,3,48,CLM,36000,204,124,Eric Cancel,3025,3
SAR,29/08/2019,2,7,900,I,2,24,AOC,83000,135,122,Chris Landeros,1390,7
AQU,17/11/2019,2,10,850,O,2,75,MCL,41000,1229,124,Jose L. Ortiz,320,3
SAR,02/09/2019,4,8,900,D,4,80,CLM,52000,209,124,Joel Rosario,660,1
AQU,02/02/2019,10,7,650,D,3,34,CLM,28000,503,122,Manuel Franco,265,10
BEL,27/04/2019,10,6,600,D,3,54,CLM,28000,624,123,Joel Rosario,880,3
BEL,03/07/2019,8,7,600,D,3,54,CLM,28000,518,123,Joel Rosario,315,3
SAR,31/08/2019,2,9,550,T,2,22,CLM,52000,103,122,Luis Saez,1070,5
SAR,11/08/2019,10,4,850,I,2,40,MCL,48000,555,124,Kendrick Carmouche,330,4
AQU,14/04/2019,3,1,800,T,1,86,STK,100000,230,118,Irad Ortiz Jr.,50,1
SAR,02/09/2019,1,1,900,D,4,81,MSW,90000,1232,124,Manuel Franco,2450,3
AQU,15/03/2019,9,8,700,D,3,44,CLM,32000,555,117,Benjamin Hernandez,1190,6
BEL,12/05/2019,1,6,700,D,4,36,CLM,28000,132,123,Junior Alvarado,460,5
SAR,15/08/2019,7,11,550,T,2,90,ALW,80000,414,125,Manuel Franco,410,6
BEL,05/07/2019,9,3,800,T,2,166,MCL,41000,556,125,Joel Rosario,1280,7
AQU,07/11/2019,6,4,1100,T,2,27,ALW,90000,250,122,Samuel Camacho Jr.,7450,7
AQU,11/04/2019,1,4,800,D,3,54,MCL,30000,130,126,Luis R. Reyes,1270,4
BEL,28/06/2019,7,6,800,T,2,75,STR,55000,445,125,Luis Saez,280,1
SAR,26/07/2019,7,9,700,D,5,32,STR,60000,439,124,John R. Velazquez,430,2
AQU,25/01/2019,2,3,600,D,5,45,AOC,67000,1256,121,Manuel Franco,175,5
AQU,10/02/2019,6,3,600,D,3,54,CLM,43000,329,121,Manuel Franco,230,1
AQU,08/03/2019,5,3,600,D,3,45,AOC,67000,304,121,Manuel Franco,150,4
AQU,11/11/2019,4,2,600,D,3,38,CLM,46000,124,124,Jose Lezcano,325,5
BEL,09/05/2019,6,4,600,D,3,60,CLM,32000,545,125,Irad Ortiz Jr.,600,4
AQU,07/11/2019,6,9,1100,T,2,27,ALW,90000,250,124,John R. Velazquez,590,6
BEL,23/05/2019,7,1,1100,I,1,235,MSW,90000,625,124,John R. Velazquez,600,4
AQU,19/04/2019,5,12,850,T,2,88,ALW,66000,337,124,Irad Ortiz Jr.,245,4
BEL,18/05/2019,7,1,800,T,1,108,ALW,66000,310,124,Michael J. Luzzi,670,7
AQU,06/12/2019,7,2,600,D,3,48,ALW,66000,247,122,Junior Alvarado,500,3
AQU,28/12/2019,8,2,600,D,3,40,ALW,64000,348,122,Junior Alvarado,285,2
SAR,28/07/2019,8,9,600,D,3,47,MSW,78000,456,124,Junior Alvarado,240,1
AQU,29/12/2019,7,7,700,D,3,48,ALW,70000,322,122,Manuel Franco,255,2
AQU,10/01/2019,4,4,600,D,3,48,MSW,68000,229,123,Eric Cancel,420,2
AQU,06/01/2019,1,4,800,D,5,54,CLM,43000,1250,123,Jose Lezcano,70,4
AQU,16/03/2019,1,5,800,D,3,54,CLM,28000,130,122,Kendrick Carmouche,380,5
AQU,12/04/2019,8,6,600,O,2,45,ALW,66000,515,124,Jose Lezcano,190,1
AQU,30/11/2019,4,3,600,O,1,52,AOC,70000,125,122,Jose L. Ortiz,520,3
BEL,14/06/2019,2,7,700,T,1,118,AOC,70000,202,123,Jose L. Ortiz,205,2
BEL,07/07/2019,7,3,700,T,2,90,AOC,70000,347,123,Jose L. Ortiz,210,6
BEL,10/10/2019,6,6,600,I,2,174,AOC,70000,405,123,Rajiv Maragh,1720,3
BEL,09/06/2019,8,3,800,T,2,72,ALW,66000,519,126,Manuel Franco,1220,4
BEL,04/07/2019,7,9,900,I,2,243,ALW,66000,447,126,John R. Velazquez,920,9
AQU,22/12/2019,10,10,650,D,3,54,CLM,36000,416,122,Andre Shivnarine Worrie,3650,13
AQU,12/04/2019,6,8,600,O,2,45,ALW,66000,409,124,Eric Cancel,540,3
BEL,09/05/2019,9,3,600,I,1,172,ALW,66000,719,123,Eric Cancel,530,2
BEL,28/09/2019,7,4,600,I,2,102,AOC,70000,413,123,John R. Velazquez,1100,2
BEL,25/10/2019,4,6,700,T,1,82,AOC,70000,259,123,John R. Velazquez,600,5
AQU,11/11/2019,1,2,850,T,2,88,CLM,57000,1200,123,Joel Rosario,255,2
AQU,23/11/2019,7,7,700,D,3,45,ALW,75000,253,122,Javier Castellano,45,1
SAR,03/08/2019,6,8,650,D,3,72,MSW,90000,357,124,Javier Castellano,100,2
SAR,31/08/2019,12,8,600,D,3,48,MSW,90000,636,124,Javier Castellano,60,2
BEL,27/05/2019,2,2,650,D,3,44,ALW,66000,202,125,Rajiv Maragh,1630,6
SAR,14/07/2019,6,10,900,T,2,134,ALW,80000,405,123,Irad Ortiz Jr.,1690,9
AQU,12/01/2019,9,2,800,D,3,54,MCL,33000,432,123,Dalton Brown,1620,4
AQU,09/02/2019,4,8,650,D,3,45,MCL,33000,228,123,Dalton Brown,1450,4
AQU,07/04/2019,4,17,600,D,3,45,CLM,28000,303,126,Reylu Gutierrez,280,5
SAR,21/08/2019,7,5,700,D,4,32,CLM,42000,444,117,Joey R. Martinez,1090,3
AQU,04/01/2019,3,4,600,D,3,48,CLM,28000,157,121,Jose Lezcano,150,4
AQU,18/02/2019,4,8,800,D,3,54,STR,55000,223,120,Jose Lezcano,290,1
AQU,02/11/2019,7,7,600,D,3,40,ALW,75000,315,115,Declan Carroll,1640,6
AQU,30/11/2019,2,6,600,D,3,45,CLM,52000,1226,119,Declan Carroll,325,7
AQU,31/12/2019,4,8,650,D,4,50,CLM,46000,203,119,Declan Carroll,1430,8
AQU,20/12/2019,1,3,800,D,3,54,MCL,33000,1231,126,Samuel Jimenez,5725,6
AQU,14/11/2019,5,7,800,D,3,54,CLM,36000,219,122,Irad Ortiz Jr.,460,4
AQU,27/11/2019,2,4,800,D,3,54,CLM,28000,1250,123,Reylu Gutierrez,400,2
BEL,02/10/2019,1,1,650,D,3,45,CLM,32000,115,123,Luis Saez,75,3
SAR,18/07/2019,10,15,550,D,3,45,AOC,83000,625,122,John R. Velazquez,1430,6
AQU,07/11/2019,3,11,850,T,2,72,CLM,44000,118,122,Irad Ortiz Jr.,960,6
BEL,27/05/2019,8,5,800,T,1,142,STK,125000,518,117,Jose Lezcano,3125,6
BEL,29/06/2019,2,1,850,I,2,81,AOC,70000,202,122,Manuel Franco,540,4
BEL,02/06/2019,3,1,850,D,3,44,CLM,65000,242,124,Irad Ortiz Jr.,220,4
SAR,23/08/2019,11,12,950,T,1,108,MCL,48000,624,124,Jose Lezcano,1120,5
AQU,19/01/2019,3,3,700,D,3,40,CLM,50000,132,123,Manuel Franco,80,2
AQU,30/03/2019,7,8,650,D,3,30,SST,75000,450,120,Junior Alvarado,375,3
SAR,11/07/2019,1,4,950,D,3,48,CLM,32000,102,123,Jose Lezcano,510,5
AQU,10/01/2019,1,4,800,D,3,54,STR,55000,1250,125,Eric Cancel,1010,5
AQU,18/02/2019,6,3,800,D,3,54,AOC,64000,326,121,Michael J. Luzzi,370,6
AQU,31/03/2019,5,1,800,D,1,54,CLM,28000,357,123,Michael J. Luzzi,200,2
AQU,01/02/2019,6,7,550,D,3,54,CLM,25000,319,121,Luis R. Reyes,670,4
AQU,08/12/2019,2,8,600,D,3,63,CLM,32000,1220,122,Oscar Gomez,710,5
AQU,27/01/2019,1,4,600,D,3,45,MSW,68000,1227,123,Ruben Silvera,4350,5
AQU,30/03/2019,9,3,1100,D,3,32,SST,75000,552,124,Victor R. Carrasco,830,8
AQU,24/11/2019,3,3,800,D,4,54,AOC,85000,117,124,Junior Alvarado,370,3
BEL,19/06/2019,8,2,850,D,1,45,AOC,85000,518,126,Manuel Franco,490,2
BEL,30/06/2019,7,4,850,D,3,45,STK,100000,445,118,Manuel Franco,500,2
BEL,29/09/2019,7,7,850,D,3,48,AOC,80000,411,126,Manuel Franco,890,4
BEL,19/10/2019,5,2,900,D,3,20,STK,300000,234,120,Manuel Franco,970,2
BEL,21/06/2019,6,1,600,D,4,54,AOC,82000,412,123,Jose L. Ortiz,335,3
AQU,23/03/2019,5,4,800,D,3,54,CLM,24000,400,119,Andre Shivnarine Worrie,490,2
AQU,10/04/2019,3,2,800,D,3,54,CLM,46000,230,120,Rajiv Maragh,790,2
AQU,28/12/2019,2,8,650,D,3,52,CLM,36000,1259,122,Eric Cancel,325,1
SAR,26/07/2019,5,8,600,D,5,50,CLM,34000,329,124,Jose L. Ortiz,295,1
BEL,14/06/2019,4,7,850,I,1,54,CLM,50000,308,124,Rajiv Maragh,1000,5
SAR,10/08/2019,1,8,850,I,2,32,CLM,52000,100,125,Manuel Franco,1270,6
AQU,15/11/2019,8,3,650,D,3,54,ALW,75000,324,124,Junior Alvarado,2850,6
AQU,13/12/2019,6,10,600,D,1,45,CLM,42000,259,122,Reylu Gutierrez,520,1
SAR,31/08/2019,9,6,700,D,3,32,ALW,92000,458,124,Jose L. Ortiz,3975,5
SAR,18/08/2019,2,3,700,D,1,32,CLM,38000,134,124,Jose L. Ortiz,140,5
AQU,05/01/2019,1,4,800,D,4,54,MCL,33000,1226,121,Manuel Franco,220,2
AQU,15/02/2019,5,7,600,D,3,45,CLM,28000,301,122,Junior Alvarado,950,1
BEL,05/05/2019,3,5,600,D,4,54,CLM,44000,237,123,Manuel Franco,1270,4
BEL,31/05/2019,1,5,600,D,3,54,CLM,38000,130,125,Irad Ortiz Jr.,345,5
BEL,20/09/2019,1,2,600,D,3,63,CLM,41000,300,123,Jose Lezcano,1330,2
SAR,02/08/2019,2,6,700,D,3,30,CLM,32000,136,124,Luis Saez,255,2
SAR,16/08/2019,6,6,850,T,2,98,CLM,50000,344,125,Jose Lezcano,2240,9
BEL,31/05/2019,9,4,600,D,3,54,CLM,50000,551,123,Irad Ortiz Jr.,185,5
BEL,07/09/2019,6,6,600,I,1,126,STR,55000,341,121,Manuel Franco,1060,5
SAR,14/08/2019,10,7,550,T,2,72,STR,60000,538,122,Manuel Franco,2040,4
BEL,14/09/2019,8,8,850,I,2,66,STR,55000,442,117,Benjamin Hernandez,1740,7
BEL,11/05/2019,5,2,850,T,2,175,MCL,41000,341,125,Jose L. Ortiz,600,4
BEL,13/09/2019,8,9,800,T,2,110,CLM,48000,644,124,Irad Ortiz Jr.,195,3
BEL,11/10/2019,5,9,900,I,1,135,CLM,45000,337,124,Irad Ortiz Jr.,275,4
BEL,22/09/2019,1,5,600,D,3,68,CLM,50000,101,121,Irad Ortiz Jr.,590,2
SAR,19/07/2019,6,10,850,T,2,130,STR,60000,404,125,Jose L. Ortiz,650,4
BEL,18/10/2019,5,9,850,I,1,76,CLM,39000,334,119,Declan Carroll,310,6
BEL,19/06/2019,1,4,550,D,1,67,CLM,36000,130,123,Manuel Franco,650,4
BEL,13/10/2019,2,4,700,T,2,126,CLM,42000,149,121,Manuel Franco,2825,6
AQU,13/01/2019,5,8,600,D,3,48,CLM,28000,259,123,Andre Shivnarine Worrie,1010,2
AQU,03/02/2019,7,7,700,D,3,46,CLM,36000,358,120,Andre Shivnarine Worrie,430,3
BEL,27/06/2019,3,2,700,D,3,48,CLM,28000,407,119,Benjamin Hernandez,130,3
BEL,27/06/2019,3,2,700,D,3,48,CLM,28000,407,119,Benjamin Hernandez,130,3
BEL,16/10/2019,4,6,650,D,1,38,CLM,28000,251,118,Benjamin Hernandez,440,4
BEL,20/10/2019,1,4,800,D,3,72,CLM,38000,1245,112,Kody Kellenberger,305,4
BEL,22/09/2019,1,5,600,D,3,68,CLM,50000,101,121,Irad Ortiz Jr.,590,2
SAR,02/08/2019,4,5,800,I,2,117,AOC,83000,248,122,Chris Landeros,2230,2
AQU,27/01/2019,1,3,600,D,3,45,MSW,68000,1227,123,Junior Alvarado,30,1
AQU,03/03/2019,8,4,700,D,3,45,ALW,70000,428,122,Manuel Franco,2080,9
SAR,28/07/2019,2,7,700,D,3,32,CLM,32000,135,117,Benjamin Hernandez,640,3
BEL,06/10/2019,1,2,850,I,2,38,MSW,62000,1248,124,Irad Ortiz Jr.,1690,6
BEL,04/10/2019,3,2,800,D,5,72,CLM,50000,225,124,Ruben Silvera,140,2
AQU,10/11/2019,10,7,850,T,2,88,MCL,41000,421,124,Trevor McCarthy,640,5
AQU,29/11/2019,6,1,600,O,1,52,ALW,75000,220,122,Manuel Franco,355,4
BEL,07/07/2019,9,7,650,D,3,50,MSW,80000,452,124,Irad Ortiz Jr.,660,5
BEL,06/09/2019,5,8,600,D,4,76,AOC,70000,508,123,Luis Saez,440,6
BEL,19/05/2019,4,1,1000,I,2,92,AOC,90000,309,122,Irad Ortiz Jr.,220,1
BEL,05/07/2019,7,10,1200,T,2,126,STK,100000,450,121,Irad Ortiz Jr.,265,3
BEL,15/09/2019,7,7,1000,I,2,95,MSW,90000,416,117,Benjamin Hernandez,4100,6
BEL,16/10/2019,3,2,850,I,2,76,MCL,41000,220,124,Irad Ortiz Jr.,145,3
AQU,12/01/2019,6,6,600,D,3,45,CLM,32000,300,116,Joey R. Martinez,690,4
AQU,02/02/2019,3,2,650,D,3,34,CLM,32000,121,116,Benjamin Hernandez,1240,3
SAR,24/08/2019,8,7,850,T,2,80,STK,400000,337,118,Joel Rosario,1140,7
AQU,05/01/2019,2,5,800,D,4,54,STR,55000,1256,120,Junior Alvarado,155,1
AQU,21/02/2019,8,9,800,D,4,54,ALW,70000,440,123,Michael J. Luzzi,780,8
AQU,22/12/2019,7,7,650,D,3,54,CLM,55000,251,124,Jorge A. Vargas Jr.,710,5
AQU,19/04/2019,5,4,850,T,2,88,ALW,66000,337,124,Manuel Franco,230,2
AQU,01/02/2019,2,1,700,D,3,45,MSW,68000,123,123,Junior Alvarado,1960,4
AQU,23/02/2019,9,1,600,D,3,45,CLM,25000,457,116,Benjamin Hernandez,980,5
BEL,16/05/2019,6,4,850,T,6,92,MCL,41000,542,125,Luis R. Reyes,5250,9
AQU,04/01/2019,3,1,600,D,3,48,CLM,28000,157,111,Julio Correa,5175,5
AQU,27/01/2019,6,7,600,D,3,45,CLM,36000,304,124,Eric Cancel,380,2
AQU,08/03/2019,7,4,600,D,3,45,CLM,43000,412,125,Manuel Franco,580,2
AQU,20/04/2019,4,7,700,D,4,44,CLM,38000,306,126,Manuel Franco,60,6
AQU,07/11/2019,1,2,600,D,3,38,CLM,28000,1220,115,Heman K. Harkie,680,6
AQU,13/12/2019,4,6,600,D,1,45,CLM,28000,200,117,Heman K. Harkie,7900,4
BEL,15/06/2019,6,1,600,D,3,54,ALW,66000,416,125,Junior Alvarado,670,7
BEL,11/09/2019,4,3,600,D,3,50,CLM,28000,436,116,Heman K. Harkie,2950,3
BEL,23/10/2019,1,6,600,D,5,65,CLM,28000,115,123,Luis A. Rodriguez Castro,2400,4
SAR,26/07/2019,5,3,600,D,5,50,CLM,34000,329,117,Heman K. Harkie,3050,7
SAR,29/08/2019,3,4,650,D,3,82,CLM,42000,206,117,Heman K. Harkie,1150,6
BEL,26/05/2019,1,4,650,D,3,58,CLM,28000,130,123,Dylan Davis,970,3
AQU,02/03/2019,8,7,1050,D,3,36,STK,100000,450,124,Reylu Gutierrez,2240,4
BEL,08/09/2019,4,4,700,D,3,54,CLM,36000,233,123,Tammi Piermarini,410,3
SAR,03/08/2019,9,2,900,D,3,77,STK,1000000,546,118,John Bisono,8900,5
SAR,31/08/2019,11,6,900,D,3,80,STK,750000,602,118,Anthony Salgado,9725,8
AQU,01/01/2019,5,7,700,D,5,60,ALW,64000,220,123,Junior Alvarado,380,5
AQU,15/02/2019,5,5,600,D,3,45,CLM,28000,301,120,Dylan Davis,230,6
AQU,16/03/2019,4,7,800,D,3,54,CLM,36000,320,120,Dylan Davis,410,4
SAR,28/07/2019,2,8,700,D,3,32,CLM,32000,135,124,Luis Saez,305,1
SAR,14/08/2019,3,2,600,D,3,48,CLM,38000,154,124,Tammi Piermarini,430,1
SAR,07/08/2019,8,4,650,D,3,72,STR,60000,434,124,Kendrick Carmouche,1150,7
AQU,22/02/2019,7,5,900,D,1,96,CLM,60000,409,124,Eric Cancel,205,1
AQU,13/04/2019,1,1,800,D,4,54,AOC,80000,130,122,Eric Cancel,325,3
BEL,16/06/2019,7,6,850,D,3,48,AOC,87000,445,118,Manuel Franco,650,2
SAR,02/08/2019,10,4,850,I,2,54,MCL,48000,631,124,Jose Lezcano,770,7
SAR,03/08/2019,10,8,800,I,2,82,STK,100000,623,124,Tyler Gaffalione,220,1
SAR,10/08/2019,9,6,800,I,2,36,STK,500000,549,116,Ricardo Santana Jr.,500,1
AQU,19/04/2019,4,5,600,D,3,48,AOC,70000,303,119,Irad Ortiz Jr.,280,7
BEL,11/09/2019,4,4,600,D,3,50,CLM,28000,436,123,Dylan Davis,225,1
BEL,20/09/2019,2,4,600,D,3,63,CLM,55000,332,123,Luis R. Reyes,2080,7
BEL,02/10/2019,1,4,650,D,3,45,CLM,32000,115,123,Rajiv Maragh,375,1
BEL,14/10/2019,4,1,600,D,3,64,CLM,36000,257,123,Rajiv Maragh,115,2
BEL,05/07/2019,6,5,1000,I,2,38,MSW,90000,412,124,John R. Velazquez,305,3
BEL,19/10/2019,5,2,900,D,3,20,STK,300000,234,120,Manuel Franco,970,2
BEL,09/06/2019,6,3,600,I,2,112,CLM,60000,412,123,Jose L. Ortiz,1690,7
AQU,15/03/2019,3,6,600,D,3,45,MSW,60000,240,125,Dylan Davis,430,1
BEL,26/06/2019,7,4,600,T,2,72,ALW,66000,454,118,Heman K. Harkie,4300,8
SAR,26/07/2019,6,2,950,T,6,135,MSW,90000,404,124,John R. Velazquez,1100,4
SAR,24/07/2019,5,2,700,D,3,32,CLM,50000,316,122,Tyler Gaffalione,440,8
AQU,11/01/2019,7,1,700,D,3,44,ALW,64000,359,123,Jose Lezcano,560,1
AQU,23/02/2019,3,5,700,D,3,44,AOC,67000,151,121,Jose Lezcano,80,2
AQU,05/04/2019,7,1,800,D,3,54,AOC,70000,443,120,Manuel Franco,125,1
AQU,23/11/2019,7,3,700,D,3,45,ALW,75000,253,122,John R. Velazquez,770,5
AQU,24/02/2019,1,1,550,D,4,48,MSW,68000,1251,125,Eric Cancel,60,2
AQU,07/02/2019,6,10,650,D,5,48,WCL,37000,330,122,Junior Alvarado,275,6
BEL,14/09/2019,11,1,600,I,2,171,CLM,39000,627,123,Dylan Davis,4775,10
AQU,23/03/2019,1,3,800,D,3,54,CLM,24000,130,123,Michael J. Luzzi,265,3
AQU,12/04/2019,7,8,800,D,3,54,CLM,28000,442,126,Michael J. Luzzi,2450,4
AQU,03/11/2019,6,5,600,O,1,64,AOC,70000,223,122,Jose L. Ortiz,350,2
BEL,17/05/2019,6,5,600,I,1,138,AOC,70000,409,123,Jose Lezcano,125,2
SAR,14/07/2019,10,10,700,D,3,27,MCL,40000,628,124,Jose L. Ortiz,2070,10
AQU,14/11/2019,2,6,600,O,2,44,CLM,44000,1250,124,John R. Velazquez,320,2
SAR,17/07/2019,6,12,550,D,4,50,CLM,48000,402,124,Eric Cancel,570,2
BEL,24/05/2019,7,5,700,T,2,63,ALW,66000,445,123,John R. Velazquez,410,1
AQU,05/04/2019,6,2,800,O,2,64,CLM,44000,410,124,Manuel Franco,980,1
AQU,18/04/2019,3,3,850,T,2,82,CLM,48000,230,126,Manuel Franco,335,3
BEL,23/05/2019,6,8,850,T,1,130,STR,55000,554,126,Manuel Franco,385,3
SAR,02/08/2019,6,4,850,T,2,108,CLM,50000,404,125,Javier Castellano,365,2
BEL,19/10/2019,7,7,650,D,3,56,STK,150000,342,120,Junior Alvarado,295,7
SAR,11/08/2019,5,5,550,T,2,54,AOC,83000,311,124,Manuel Franco,2110,6
BEL,26/09/2019,7,7,850,T,2,172,STR,55000,411,124,Jose Lezcano,395,3
BEL,29/06/2019,6,1,600,D,3,56,MSW,80000,412,124,Eric Cancel,490,2
BEL,25/09/2019,4,5,650,D,3,36,MSW,75000,235,124,Javier Castellano,20,1
BEL,17/05/2019,4,9,850,T,1,92,ALW,66000,304,125,Kendrick Carmouche,430,10
BEL,05/07/2019,4,1,600,I,2,130,CLM,39000,310,123,Jose L. Ortiz,220,1
AQU,18/01/2019,3,6,600,D,3,48,MCL,33000,156,123,Dalton Brown,1940,4
BEL,11/09/2019,2,5,600,I,2,162,CLM,44000,333,123,Jose L. Ortiz,1200,3
AQU,01/01/2019,1,3,650,D,5,36,AOC,80000,1220,118,Jose Lezcano,180,4
BEL,30/05/2019,6,3,600,D,1,48,CLM,55000,542,123,Manuel Franco,420,4
AQU,01/02/2019,5,7,900,D,3,102,MCL,30000,252,123,Dalton Brown,1770,6
AQU,28/02/2019,1,6,650,D,3,36,MCL,30000,1250,123,Rajiv Maragh,760,2
AQU,24/03/2019,1,6,600,D,3,45,MCL,30000,130,121,Reylu Gutierrez,235,1
AQU,15/02/2019,8,8,600,D,3,45,CLM,28000,441,120,Samuel Camacho Jr.,5025,8
AQU,17/04/2019,6,1,700,D,3,44,CLM,36000,409,126,Harry Hernandez,640,7
AQU,18/02/2019,9,6,650,D,3,45,CLM,36000,503,120,Edward Escobar,9475,7
AQU,15/03/2019,9,6,700,D,3,44,CLM,32000,555,122,Oscar Gomez,11725,9
BEL,27/04/2019,5,8,600,D,3,54,CLM,42000,340,123,Harry Hernandez,4825,6
AQU,01/02/2019,6,6,550,D,3,54,CLM,25000,319,118,Reylu Gutierrez,60,1
AQU,15/03/2019,9,7,700,D,3,44,CLM,32000,555,122,Reylu Gutierrez,1110,3
BEL,10/05/2019,4,7,600,T,1,156,CLM,39000,311,117,Benjamin Hernandez,4750,7
